,STATE,Abbe,ENROLL,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT,,Alabama,AL
53049,Nebraska,NE,237,SILVERLAKE PUBLIC SCH DISTRICT 123,2013,4971,225,457,4289,4485,2578,1284,160,450,,,
53050,Nebraska,NE,0,EDUCATIONAL SERV UNIT 9,2013,8870,1155,1251,6464,9123,5679,2159,1173,112,,,
53051,Nebraska,NE,892,ADAMS CENTRAL RURAL HIGH SCHOOL DIST 090,2013,14655,443,1552,12660,13805,8081,3021,473,1307,,,
53052,Nebraska,NE,188,ELGIN SCH DIST 18,2013,3574,131,524,2919,3925,1960,1012,120,833,,,
53053,Nebraska,NE,408,NELIGH OAKDALE SCH DIST 9,2013,6024,279,1698,4047,6648,3724,1251,254,1404,,,
53054,Nebraska,NE,514,NEBRASKA UNIFIED DISTRICT 1,2013,8574,533,1069,6972,8280,4980,2124,335,500,,,
53055,Nebraska,NE,0,EDUCATIONAL SERV UNIT 8,2013,7945,762,383,6800,7417,4747,2456,101,113,,,
53056,Nebraska,NE,100,ARTHUR CO HIGH SCH DIST 500,2013,1796,45,508,1243,1967,1271,560,2,134,,,
53057,Nebraska,NE,140,BANNER SCH DIST 1,2013,3093,213,623,2257,3042,1731,1066,107,134,,,
53058,Nebraska,NE,106,SAND HILLS PUB SD 71,2013,2292,113,224,1955,2568,1439,752,96,281,,,
53059,Nebraska,NE,584,BOONE COUNTY SCHOOL DISTRICT 1,2013,9149,654,1115,7380,9347,5695,1940,340,1368,,,
53060,Nebraska,NE,114,CEDAR RAPIDS VIL SD 6,2013,2886,116,286,2484,2814,1348,855,118,407,,,
53061,Nebraska,NE,135,ST EDWARD PUBLIC SCH DIST 17,2013,2776,105,315,2356,2769,1744,659,76,283,,,
53062,Nebraska,NE,386,HEMINGFORD VIL SD 10,2013,5694,311,1226,4157,5614,3601,1669,194,146,,,
53063,Nebraska,NE,1599,ALLIANCE CITY SCH DIST 6,2013,17360,2048,6401,8911,18500,11780,5162,898,277,,,
53064,Nebraska,NE,90,LYNCH SCH DIST 36,2013,2143,100,1042,1001,1903,1302,483,79,39,,,
53065,Nebraska,NE,244,WEST BOYD PUBLIC SCHOOL DISTRICT,2013,3717,250,722,2745,3991,2530,1097,194,154,,,
53066,Nebraska,NE,498,AINSWORTH SCHOOL DIST 10,2013,6690,539,1440,4711,7065,4427,1905,266,244,,,
53067,Nebraska,NE,0,EDUCATIONAL SERV UNIT 17,2013,3984,325,471,3188,3614,1641,1551,144,278,,,
53068,Nebraska,NE,327,AMHERST SCH DIST 119,2013,3837,216,1280,2341,3620,2181,829,201,213,,,
53069,Nebraska,NE,319,ELM CREEK VIL SCH DIST 9,2013,4747,221,1563,2963,4237,2656,1263,132,115,,,
53070,Nebraska,NE,629,GIBBON SCH DIST 2,2013,8485,840,3031,4614,7612,5032,1598,308,354,,,
53071,Nebraska,NE,5297,KEARNEY CITY SCH DIST 7,2013,60089,4114,18305,37670,57180,34184,14244,2511,4908,,,
53072,Nebraska,NE,261,PLEASANTON PUBLIC SCHOOLS,2013,3103,171,751,2181,3533,1861,958,180,506,,,
53073,Nebraska,NE,455,RAVENNA CITY SCH DIST 69,2013,5974,364,792,4818,6070,3856,1643,279,263,,,
53074,Nebraska,NE,307,SHELTON SCH DIST 19,2013,4144,202,1435,2507,4206,2540,1353,152,151,,,
53075,Nebraska,NE,0,EDUCATIONAL SERV UNIT 10,2013,10944,2384,2280,6280,10035,4257,5354,331,93,,,
53076,Nebraska,NE,264,LYONS DECATUR NE SCH DIST 20,2013,4432,271,582,3579,4443,2589,1340,190,261,,,
53077,Nebraska,NE,457,OAKLAND-CRAIG PUBLIC SCHOOLS,2013,5945,320,1184,4441,8581,3725,1325,287,3235,,,
53078,Nebraska,NE,568,TEKAMAH-HERMAN SD 1,2013,7218,362,817,6039,7065,4505,1758,248,410,,,
53079,Nebraska,NE,682,DAVID CITY SCH DIST 56,2013,10606,592,1430,8584,9597,5613,2660,331,800,,,
53080,Nebraska,NE,343,EAST BUTLER SCH DIST 502,2013,7022,240,654,6128,5818,3173,1778,150,620,,,
53081,Nebraska,NE,553,LOUISVILLE PUBLIC SCH DISTRICT 32,2013,7555,246,1835,5474,8529,4348,1802,269,1866,,,
53082,Nebraska,NE,408,ELMWOOD-MURDOCK SCHOOL DIST 097,2013,5888,235,1546,4107,5471,3245,1482,210,316,,,
53083,Nebraska,NE,639,CONESTOGA SCHOOL DIST 56,2013,8774,345,1110,7319,8444,5043,2433,318,523,,,
53084,Nebraska,NE,1807,PLATTSMOUTH CMNTY SCHOOLS SCHOOL DIST #1,2013,21903,2729,9536,9638,19541,12786,5049,944,152,,,
53085,Nebraska,NE,355,WEEPING WATER SCH DIST 22,2013,5392,317,1440,3635,5131,3059,1429,187,321,,,
53086,Nebraska,NE,106,COLERIDGE SCH DIST 541,2013,2898,128,337,2433,2410,1430,706,97,170,,,
53087,Nebraska,NE,254,HARTINGTON PUBLIC SD 8,2013,5826,196,677,4953,5400,3024,1062,205,1068,,,
53088,Nebraska,NE,350,LAUREL-CONCORD SCHOOL DIST 54,2013,5322,309,647,4366,5367,3102,1344,229,679,,,
53089,Nebraska,NE,258,RANDOLPH SCH DIST 45,2013,4232,209,423,3600,3861,2371,1146,143,184,,,
53090,Nebraska,NE,159,WYNOT SCH DIST 101,2013,2639,156,1088,1395,2398,1453,665,109,142,,,
53091,Nebraska,NE,590,CHASE COUNTY SCHOOL DISTRICT 10,2013,7618,276,775,6567,8595,4481,2071,239,1445,,,
53092,Nebraska,NE,208,WAUNETA-PALISADE SCHOOL DISTRICT,2013,3499,235,374,2890,3748,2106,1192,152,298,,,
53093,Nebraska,NE,135,CODY-KILGORE SCH DIST 30,2013,2537,193,1236,1108,2570,1683,707,95,39,,,
53094,Nebraska,NE,646,VALENTINE RURAL HIGH SCH DISTRICT 6,2013,9559,504,1206,7849,10202,6979,2378,323,495,,,
53095,Nebraska,NE,195,POTTER DIX SCHOOL DISTRICT 9,2013,3361,267,565,2529,3612,1928,1003,178,492,,,
53096,Nebraska,NE,1266,SIDNEY SCH DIST 1,2013,14374,852,5293,8229,14246,8786,3724,628,613,,,
53097,Nebraska,NE,213,LEYTON PUBLIC SCH DIST 3,2013,3821,178,429,3214,3887,2088,1055,152,592,,,
53098,Nebraska,NE,324,HARVARD CITY SCH DIST 11,2013,4141,524,1258,2359,4052,2620,1140,195,97,,,
53099,Nebraska,NE,410,SUTTON PUBLIC SCH DIST 2,2013,5235,395,528,4312,5267,3261,1352,193,365,,,
53100,Nebraska,NE,764,SOUTH CENTRAL NE UNIFIED SYSTEM 5,2013,12704,1350,1551,9803,11325,6760,3395,596,564,,,
53101,Nebraska,NE,148,LEIGH SCH DIST 39,2013,3521,171,219,3131,2802,1638,975,101,48,,,
53102,Nebraska,NE,182,CLARKSON SCH DIST 58,2013,3599,89,496,3014,3430,1893,868,232,331,,,
53103,Nebraska,NE,238,DODGE-HOWELLS UNIFIED SCHOOL DISTRICT,2013,4625,238,503,3884,4403,2447,1136,287,406,,,
53104,Nebraska,NE,1841,SCHUYLER COMMUNITY SCHOOL DISTRICT 123,2013,18936,2110,6411,10415,19157,12896,4090,817,827,,,
53105,Nebraska,NE,272,BANCROFT-ROSALIE CMNTY SCHOOL DIST 20,2013,4088,298,1106,2684,3730,2283,959,194,269,,,
53106,Nebraska,NE,826,WEST POINT CITY SCH DIST 1,2013,11240,727,1508,9005,10414,6909,2343,402,505,,,
53107,Nebraska,NE,484,WISNER-PILGER SCH DIST 30,2013,7529,145,1085,6299,7158,4276,1434,413,867,,,
53108,Nebraska,NE,165,ANSLEY SCH DIST 44,2013,2920,150,462,2308,3137,1914,658,82,423,,,
53109,Nebraska,NE,129,ARNOLD SCH DIST 89,2013,2799,87,279,2433,2842,1743,727,84,258,,,
53110,Nebraska,NE,878,BROKEN BOW CITY SD 25,2013,12026,744,3675,7607,15885,7593,2950,642,4683,,,
53111,Nebraska,NE,189,CALLAWAY SCH DIST 180,2013,3424,156,403,2865,3177,1910,883,116,87,,,
53112,Nebraska,NE,231,ANSELMO-MERNA SCH DIST 15,2013,3704,180,564,2960,4990,1967,1475,64,1447,,,
53113,Nebraska,NE,179,SARGENT SCH DIST 84,2013,2843,104,634,2105,2688,1721,786,98,79,,,
53114,Nebraska,NE,412,HOMER SCH DISTRICT 31,2013,5663,375,2126,3162,5662,3710,1497,165,280,,,
53115,Nebraska,NE,3823,SOUTH SIOUX CITY SCH DIST 11,2013,45654,5044,27948,12662,44191,29588,11565,2202,543,,,
53116,Nebraska,NE,909,CHADRON SCH DIST 2,2013,9972,699,4568,4705,10888,6641,3373,390,484,,,
53117,Nebraska,NE,244,CRAWFORD SCH DIST 71,2013,4053,1149,564,2340,3669,2289,899,127,354,,,
53118,Nebraska,NE,985,COZAD CITY SCH DIST 11,2013,10978,923,3783,6272,11254,7329,2528,632,531,,,
53119,Nebraska,NE,927,GOTHENBURG CITY SD 20,2013,11976,691,4062,7223,10096,6115,2766,435,529,,,
53120,Nebraska,NE,2895,LEXINGTON CITY SCH DIS 1,2013,37126,4829,23131,9166,38724,23190,8576,1745,5132,,,
53121,Nebraska,NE,322,OVERTON VIL SCH DIST 4,2013,3703,299,1267,2137,3839,2380,958,214,287,,,
53122,Nebraska,NE,197,SUMNER EDDYVILLE MILLER SCHOOL DIST 101,2013,2991,235,518,2238,3440,1702,848,167,723,,,
53123,Nebraska,NE,257,CREEK VALLEY SCHOOL DISTRICT 25,2013,4136,389,392,3355,4407,2613,1417,172,205,,,
53124,Nebraska,NE,182,SOUTH PLATTE SCHOOL DISTRICT,2013,3480,129,547,2804,3134,2090,799,137,108,,,
53125,Nebraska,NE,229,ALLEN SCH DIST 70,2013,3412,195,991,2226,3118,1980,844,118,142,,,
53126,Nebraska,NE,272,EMERSON HUBBARD SD 561,2013,4133,336,558,3239,4122,2556,1229,179,158,,,
53127,Nebraska,NE,104,NEWCASTLE SCH DIST 24,2013,2564,192,581,1791,2133,1315,661,68,80,,,
53128,Nebraska,NE,459,PONCA PUBLIC SCH DIST 1,2013,6775,450,2322,4003,6689,3465,1608,220,1039,,,
53129,Nebraska,NE,0,EDUCATIONAL SERV UNIT 1,2013,8301,549,694,7058,7789,5728,1771,290,0,,,
53130,Nebraska,NE,4479,FREMONT CITY SCH DIST 1,2013,48862,4050,20528,24284,51297,31743,13305,2023,1641,,,
53131,Nebraska,NE,239,SCRIBNER SNYDER SCH DIST 62,2013,3882,352,382,3148,3929,2260,1267,137,261,,,
53132,Nebraska,NE,592,NORTH BEND CENTRAL PUBLIC SCHOOLS,2013,8346,504,1366,6476,8314,4415,1981,403,1356,,,
53133,Nebraska,NE,0,EDUCATIONAL SERV UNIT 2,2013,5440,1201,432,3807,5291,2654,2340,295,2,,,
53134,Nebraska,NE,511,LOGAN VIEW PUBLIC SCHOOLS,2013,7727,516,956,6255,8518,4183,1994,284,1640,,,
53135,Nebraska,NE,1585,BENNINGTON VIL SD 59,2013,19418,398,6557,12463,17985,10093,3879,778,1552,,,
53136,Nebraska,NE,743,DOUGLAS COUNTY WEST COMMUNITY SCHOOL DISTRICT 15,2013,9750,621,3756,5373,10204,5531,2871,331,906,,,
53137,Nebraska,NE,6459,ELKHORN SCH DIST 10,2013,71737,1987,24795,44955,91063,39320,15757,2617,26855,,,
53138,Nebraska,NE,23395,MILLARD SCH DIST 17,2013,227638,6927,93125,127586,241020,138664,68853,11203,7340,,,
53139,Nebraska,NE,50559,OMAHA CITY SCHOOL DISTRICT 1,2013,613144,97243,212407,303494,612960,383773,166111,27614,25090,,,
53140,Nebraska,NE,3135,RALSTON SCH DIST 54,2013,37799,3366,14679,19754,36426,23541,9221,1642,1283,,,
53141,Nebraska,NE,6051,WESTSIDE COMMUNITY SCH DIST 66,2013,75340,3802,34338,37200,74092,42675,23252,4536,2520,,,
53142,Nebraska,NE,0,EDUCATIONAL SERV UNIT 3,2013,19540,1691,3062,14787,19943,7799,9683,1046,1355,,,
53143,Nebraska,NE,0,EDUCATIONAL SERV UNIT 19,2013,15614,1491,2261,11862,16820,1440,13879,1445,43,,,
53144,Nebraska,NE,397,DUNDY CO SCH DIST 117,2013,5771,365,472,4934,6186,3570,2059,210,334,,,
53145,Nebraska,NE,203,EXETER-MILLIGAN SCHOOL DISTRICT,2013,4672,196,494,3982,4273,2756,1123,150,244,,,
53146,Nebraska,NE,128,SHICKLEY SCH DIST 54,2013,2975,93,327,2555,3129,1755,716,140,484,,,
53147,Nebraska,NE,563,FILLMORE CENTRAL PUBLIC SCHOOLS,2013,8298,285,1219,6794,8766,4340,2192,278,869,,,
53148,Nebraska,NE,318,FRANKLIN PUBLIC SCHOOLS DISTRICT 506,2013,4606,222,1437,2947,4896,3141,1220,163,353,,,
53149,Nebraska,NE,198,EUSTIS-FARNAM PUBLIC SCHOOLS,2013,3517,191,558,2768,3574,2042,885,143,437,,,
53150,Nebraska,NE,171,MAYWOOD PUBLIC SCH DIST 46,2013,2868,157,447,2264,2986,1587,949,87,363,,,
53151,Nebraska,NE,214,MEDICINE VALLEY SCH DIST 125,2013,3370,136,1140,2094,3623,2262,995,138,224,,,
53152,Nebraska,NE,316,ARAPAHOE SCHOOL DISTRICT 18,2013,4107,249,882,2976,4433,2634,1278,150,337,,,
53153,Nebraska,NE,321,CAMBRIDGE SCH DIST 21,2013,4695,319,1876,2500,4949,2901,1227,200,568,,,
53154,Nebraska,NE,442,FURNAS CO SCHOOL DISTRICT 540,2013,7071,793,1233,5045,7535,4316,2172,245,613,,,
53155,Nebraska,NE,2168,BEATRICE CITY SCH DIST 15,2013,24931,1912,9907,13112,26944,15662,5768,1259,3929,,,
53156,Nebraska,NE,403,SOUTHERN SCH DIST 1,2013,6383,521,2566,3296,6241,3727,1675,207,441,,,
53157,Nebraska,NE,411,FREEMAN PUBLIC SCHOOLS,2013,5513,198,1001,4314,8133,3187,1228,275,3228,,,
53158,Nebraska,NE,274,DILLER-ODELL PUBLIC SCHOOLS,2013,4326,146,403,3777,4251,2448,1034,226,543,,,
53159,Nebraska,NE,0,EDUCATIONAL SERV UNIT 5,2013,5066,160,633,4273,4962,2335,2009,73,503,,,
53160,Nebraska,NE,246,GARDEN CO HIGH SCH DIST 1,2013,4781,353,594,3834,4754,2767,988,208,791,,,
53161,Nebraska,NE,365,BURWELL JR SR HIGH SCHOOL DIST 100,2013,4449,287,1472,2690,4583,2965,1201,233,183,,,
53162,Nebraska,NE,236,ELWOOD SCH DIST 30,2013,4052,224,532,3296,3602,2246,904,146,283,,,
53163,Nebraska,NE,147,HYANNIS RURAL HIGH SCH DIST 11,2013,2770,97,281,2392,2643,1540,818,71,214,,,
53164,Nebraska,NE,149,NORTH LOUP SCOTIA SCH 39-0501,2013,2694,168,496,2030,2751,1742,849,114,44,,,
53165,Nebraska,NE,110,SPALDING SCH DIST 55,2013,2215,252,594,1369,1716,1086,414,121,95,,,
53166,Nebraska,NE,189,GREELEY-WOLBACH PUBLIC SCHOOL DISTRICT 3,2013,3195,213,350,2632,3087,1786,1075,120,91,,,
53167,Nebraska,NE,479,DONIPHAN-TRUMBULL PUBLIC SCHOOLS,2013,6514,303,817,5394,6131,3727,1793,252,331,,,
53168,Nebraska,NE,9098,GRAND ISLAND SCH DIST 2,2013,117967,12261,54057,51649,113463,77942,21747,5188,7479,,,
53169,Nebraska,NE,1468,NORTHWEST HALL CO HIGH SCHOOL DIST 82,2013,16471,778,6675,9018,16146,10291,4030,722,253,,,
53170,Nebraska,NE,559,WOOD RIVER RURAL HIGH SCHOOL DIST 83,2013,7517,290,1122,6105,7871,4229,1990,299,786,,,
53171,Nebraska,NE,1225,AURORA SCHOOL DISTRICT 504,2013,15555,1054,1852,12649,14719,9635,3694,653,536,,,
53172,Nebraska,NE,171,GILTNER SCH DIST 2,2013,2661,140,630,1891,3051,1788,727,117,419,,,
53173,Nebraska,NE,187,HAMPTON SCH DIST 91,2013,2959,165,546,2248,2738,1761,807,80,84,,,
53174,Nebraska,NE,283,ALMA SCH DIST 2,2013,4220,390,1277,2553,4333,2802,1076,143,289,,,
53175,Nebraska,NE,122,HAYES CNTY SCHOOL DIST 79,2013,2660,180,224,2256,2760,1367,1000,77,233,,,
53176,Nebraska,NE,276,HITCHCOCK COUNTY UNIFIED SCHOOL SYSTEM,2013,4743,407,356,3980,8601,2138,1161,154,4923,,,
53177,Nebraska,NE,0,EDUCATIONAL SERV UNIT 15,2013,2787,518,431,1838,2763,1561,1040,0,162,,,
53178,Nebraska,NE,133,CHAMBERS PUB SCH DIST 137,2013,2496,135,444,1917,2527,1659,610,75,183,,,
53179,Nebraska,NE,129,EWING SCH DIST 29,2013,2276,161,337,1778,2431,1531,656,87,157,,,
53180,Nebraska,NE,754,ONEILL CITY SCH DIST 7,2013,10470,830,1346,8294,10621,7082,2741,387,391,,,
53181,Nebraska,NE,187,STUART PUBLIC SCH DIST 44,2013,2766,213,1035,1518,2487,1690,682,105,0,,,
53182,Nebraska,NE,403,WEST HOLT PUBLIC SCHOOL DISTRICT 239,2013,5852,442,692,4718,6160,3824,1526,189,414,,,
53183,Nebraska,NE,171,MULLEN CO SCH DIST 1,2013,3235,150,476,2609,4068,1840,949,91,1174,,,
53184,Nebraska,NE,528,CENTURA PUB SCH DIST 100,2013,6968,582,2151,4235,6895,3846,1829,401,443,,,
53185,Nebraska,NE,73,ELBA SCH DIST 103,2013,1864,150,733,981,1728,1045,429,88,166,,,
53186,Nebraska,NE,685,ST PAUL CITY SCH DIST 1,2013,8319,476,3393,4450,7786,5003,1935,414,246,,,
53187,Nebraska,NE,980,FAIRBURY CITY SCH DIST 8,2013,11970,991,2860,8119,11994,7868,2742,538,755,,,
53188,Nebraska,NE,155,MERIDIAN SCH DIST 303,2013,3821,160,610,3051,3517,1913,901,88,572,,,
53189,Nebraska,NE,435,TRI-COUNTY PUB SCH DIST 300,2013,5425,315,847,4263,6387,3665,1736,305,625,,,
53190,Nebraska,NE,220,STERLING SCH DIST 33,2013,3343,177,808,2358,3368,1962,928,105,294,,,
53191,Nebraska,NE,547,JOHNSON COUNTY SCHOOL DISTRICT,2013,7200,567,1263,5370,7166,4552,1712,454,266,,,
53192,Nebraska,NE,280,AXTELL SCH DIST 501,2013,4425,228,480,3717,3712,2259,1112,155,35,,,
53193,Nebraska,NE,770,MINDEN SCH DIST 503,2013,10493,527,1078,8888,9767,5967,2605,364,797,,,
53194,Nebraska,NE,207,WILCOX-HILDRETH PUBLIC SCHOOL DISTRICT,2013,4266,174,418,3674,4692,2267,1452,161,688,,,
53195,Nebraska,NE,892,OGALLALA CITY SCH DIST 1,2013,11899,1349,2221,8329,12472,7331,2875,414,1695,,,
53196,Nebraska,NE,223,PAXTON SCH DIST 6,2013,4063,155,727,3181,3712,2080,903,118,319,,,
53197,Nebraska,NE,0,EDUCATIONAL SERV UNIT 16,2013,7349,1888,1521,3940,7433,4046,2693,244,450,,,
53198,Nebraska,NE,94,KEYA PAHA HIGH SCH DIST 100,2013,2295,193,266,1836,2428,1316,688,65,231,,,
53199,Nebraska,NE,548,KIMBALL CO SCHOOL DISTRICT 1,2013,6579,500,640,5439,6995,4890,1578,353,156,,,
53200,Nebraska,NE,244,BLOOMFIELD CITY SCH DIST 586,2013,4149,210,471,3468,3762,2116,1046,162,434,,,
53201,Nebraska,NE,352,CREIGHTON CITY SCH DIS 13,2013,4575,379,1220,2976,4630,3187,1036,182,217,,,
53202,Nebraska,NE,350,CROFTON VLG SCH DIST 96,2013,5063,391,982,3690,5260,3063,1470,212,515,,,
53203,Nebraska,NE,188,NIOBRARA SCH DIST 501,2013,3710,1039,1558,1113,3592,2020,1110,237,225,,,
53204,Nebraska,NE,169,SANTEE SCH DIST 505,2013,6571,3848,2481,242,4079,2281,1377,306,107,,,
53205,Nebraska,NE,217,WAUSA PUBLIC SCH DIST 576,2013,3470,205,989,2276,2986,1754,836,148,245,,,
53206,Nebraska,NE,2062,NORRIS SCH DIST 160,2013,22840,762,8266,13812,30198,12462,5656,1039,10403,,,
53207,Nebraska,NE,36943,LINCOLN PUB SCH DIST 1,2013,408746,41230,128818,238698,422577,256959,101320,18178,30356,,,
53208,Nebraska,NE,492,MALCOLM SCH DIST 148,2013,6368,194,2655,3519,6024,3665,1828,220,252,,,
53209,Nebraska,NE,1845,WAVERLY SCH DIST 145,2013,22761,1254,3337,18170,23878,11643,5992,843,4685,,,
53210,Nebraska,NE,588,RAYMOND CENTRAL SCH DIST 161,2013,8949,207,1598,7144,8182,4372,2600,298,546,,,
53211,Nebraska,NE,0,EDUCATIONAL SERV UNIT 18,2013,9227,74,1636,7517,8846,920,7883,0,43,,,
53212,Nebraska,NE,201,BRADY SCH DIST 6,2013,3256,162,663,2431,3025,1806,786,109,175,,,
53213,Nebraska,NE,552,HERSHEY SCH DIST 37,2013,6453,274,2183,3996,6517,3784,1778,206,701,,,
53214,Nebraska,NE,263,MAXWELL SCH DIST 7,2013,3497,182,1269,2046,3496,2168,936,128,257,,,
53215,Nebraska,NE,4202,NORTH PLATTE SCH DIST 1,2013,43383,4418,14345,24620,41722,24451,12337,2128,2139,,,
53216,Nebraska,NE,353,SUTHERLAND PUB SCH DIST 55,2013,5260,223,1588,3449,5051,2965,1146,156,758,,,
53217,Nebraska,NE,200,WALLACE SCH DIST 565,2013,3386,90,519,2777,3256,1861,1019,112,237,,,
53218,Nebraska,NE,210,STAPLETON SCH DIST 501,2013,3881,1159,704,2018,2924,1602,965,110,176,,,
53219,Nebraska,NE,88,LOUP CO SCH DIST 25,2013,1877,85,279,1513,1938,1086,634,81,91,,,
53220,Nebraska,NE,99,MCPHERSON CO HIGH SCH DIST 90,2013,1958,52,459,1447,1925,1170,674,3,78,,,
53221,Nebraska,NE,530,MADISON CITY SCH DIST 1,2013,9462,3071,1186,5205,7286,4578,1617,313,653,,,
53222,Nebraska,NE,4110,NORFOLK CITY SCH DIST 2,2013,44587,3434,13196,27957,43277,28758,10678,1706,834,,,
53223,Nebraska,NE,416,BATTLE CREEK SCH DIST 5,2013,6008,273,1065,4670,5647,3260,1617,241,301,,,
53224,Nebraska,NE,190,NEWMAN GROVE SCH DIST 13,2013,3264,174,350,2740,3322,1879,928,97,311,,,
53225,Nebraska,NE,327,ELKHORN VALLEY SCH DI 80,2013,5026,243,622,4161,4814,3077,1365,176,136,,,
53226,Nebraska,NE,730,CENTRAL CITY SCH DIST 4,2013,9862,717,1989,7156,10802,5514,2671,371,1688,,,
53227,Nebraska,NE,255,PALMER PUBLIC SCH DIST 49,2013,3561,191,1248,2122,4164,2071,855,162,1020,,,
53228,Nebraska,NE,418,BAYARD CITY PUB SCH DIST 21,2013,5832,411,2419,3002,6164,3757,1574,222,540,,,
53229,Nebraska,NE,474,BRIDGEPORT CITY PUB SCH DISTRICT 63,2013,7505,658,1921,4926,8185,4510,2437,228,1010,,,
53230,Nebraska,NE,301,FULLERTON CITY SCH DIST 1,2013,4263,322,719,3222,4552,2639,1384,174,354,,,
53231,Nebraska,NE,481,TWIN RIVER PUBLIC SCHOOLS,2013,6988,369,789,5830,6375,3591,2150,298,314,,,
53232,Nebraska,NE,829,AUBURN CITY SCH DIST 29,2013,10170,629,3789,5752,10460,6791,2592,526,237,,,
53233,Nebraska,NE,283,JOHNSON BROCK SCH DIST 23,2013,3648,201,740,2707,3745,2079,1077,182,347,,,
53234,Nebraska,NE,0,EDUCATIONAL SERV UNIT 4,2013,6542,457,2270,3815,5702,1539,1563,2510,68,,,
53235,Nebraska,NE,460,SUPERIOR CITY SCHOOL DISTRICT 11,2013,6971,669,1988,4314,6885,4321,1548,260,237,,,
53236,Nebraska,NE,1388,NEBRASKA CITY SCH DIST 111,2013,16912,1075,5343,10494,17912,11235,3726,646,1037,,,
53237,Nebraska,NE,435,PALMYRA PUBLIC SCH DIST 501,2013,6110,311,1403,4396,5581,3345,1432,325,445,,,
53238,Nebraska,NE,715,SYRACUSE-DUNBAR SCH DIST 27,2013,8744,412,1724,6608,8937,5277,2332,335,421,,,
53239,Nebraska,NE,185,LEWISTON CONS SCH DIST 69,2013,3329,343,552,2434,3154,2017,861,170,106,,,
53240,Nebraska,NE,300,PAWNEE CITY SCH DIST 1,2013,4013,285,1327,2401,4098,2799,1053,168,78,,,
53241,Nebraska,NE,404,PERKINS COUNTY SCHOOL DISTRICT 20,2013,6287,450,640,5197,6657,4241,1820,261,335,,,
53242,Nebraska,NE,266,BERTRAND VILLAGE SCH DIST 54,2013,4267,210,460,3597,4455,2436,879,135,895,,,
53243,Nebraska,NE,1125,HOLDREGE CITY SCH DIST 44,2013,12985,786,2876,9323,12722,8594,3053,460,563,,,
53244,Nebraska,NE,195,LOOMIS PUBLIC SCHOOL DISTRICT 55,2013,4214,222,619,3373,3785,1920,948,89,693,,,
53245,Nebraska,NE,0,EDUCATIONAL SERV UNIT 11,2013,4153,429,270,3454,4496,2405,2026,0,59,,,
53246,Nebraska,NE,219,OSMOND PUB SCH DIST 542,2013,3278,156,606,2516,3631,1939,1140,147,402,,,
53247,Nebraska,NE,679,PIERCE CITY SCH DIST 2,2013,8716,377,2199,6140,7777,5076,1953,320,390,,,
53248,Nebraska,NE,354,PLAINVIEW SCH DIST 5,2013,5257,241,623,4393,5035,3189,1560,163,123,,,
53249,Nebraska,NE,3680,COLUMBUS CITY SCH DIST 1,2013,37356,2503,12811,22042,37355,26127,7760,1789,821,,,
53250,Nebraska,NE,254,HUMPHREY SCH DIST 67,2013,4105,125,796,3184,3580,2247,911,131,198,,,
53251,Nebraska,NE,658,LAKEVIEW COMMUNITY SCHOOLS,2013,11108,537,1361,9210,11818,6628,2948,336,1718,,,
53252,Nebraska,NE,0,EDUCATIONAL SERV UNIT 7,2013,9057,2876,231,5950,8737,5370,3222,21,124,,,
53253,Nebraska,NE,245,OSCEOLA CITY SCH DIST 19,2013,4079,240,525,3314,4401,2185,1118,129,822,,,
53254,Nebraska,NE,403,SHELBY CITY SCH DIST 32,2013,5973,300,986,4687,5995,3194,1582,181,1038,,,
53255,Nebraska,NE,230,HIGH PLAINS COMMUNITY SCHOOLS,2013,5076,240,456,4380,5000,2790,1343,171,696,,,
53256,Nebraska,NE,369,CROSS COUNTY COMMUNITY SCHOOLS,2013,6640,320,606,5714,5519,3042,1491,190,382,,,
53257,Nebraska,NE,305,REPUBLICAN/TWIN VALLEY PUBLIC SCHOOL DISTRICT 179,2013,5902,326,469,5107,6194,3004,1742,218,1124,,,
53258,Nebraska,NE,1427,MC COOK CITY SCH DIST 17,2013,16369,1462,7207,7700,15559,9629,4451,564,762,,,
53259,Nebraska,NE,830,FALLS CITY SCH DIST 56,2013,11795,928,2948,7919,11078,6760,2967,506,583,,,
53260,Nebraska,NE,398,HUMBOLDT/TABLE ROCK STEIN USD7,2013,6878,402,1046,5430,7023,4144,2252,315,288,,,
53261,Nebraska,NE,193,ROCK CO HIGH SCH DIST 100,2013,3655,172,356,3127,3648,2272,945,111,320,,,
53262,Nebraska,NE,1820,CRETE CITY SCH DIST 2,2013,21791,2639,9629,9523,21690,13987,4799,1246,1204,,,
53263,Nebraska,NE,171,DORCHESTER VLG SCH DI 44,2013,3641,177,474,2990,3165,1928,794,137,177,,,
53264,Nebraska,NE,283,FRIEND CITY SCH DIST 68,2013,4488,250,581,3657,5016,2861,1117,132,372,,,
53265,Nebraska,NE,565,WILBER-CLATONIA PUB SCH DISTRICT 82,2013,7452,642,1548,5262,8226,3793,1881,411,2029,,,
53266,Nebraska,NE,10066,BELLEVUE CITY SCH DIST 1,2013,111289,21226,42851,47212,109166,68252,31204,4880,4740,,,
